0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,0.01,0.005,0.01,0.105,0.005,0.005,0.005,0.01,0.01,0.014,0.005,0.005,0.005,0.005,0.005,0.005,0.019,0.005,0.005,0.005,0.005,0.005,0.005,0.014,0.086,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.086,0.005,0.005,0.005,0.014,0.005,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.014,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.005,0.014,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.014,0.005,0.01,0.01,0.005,0.014,0.01,0.005,0.005,0.005,0.005,0.048,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.005,0.01,0.005,0.014,0.01,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
0.01,0.005,0.005,0.01,0.077,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.005,0.005,0.005,0.01,0.019,0.005,0.014,0.005,0.019,0.01,0.01,0.019,0.077,0.01,0.005,0.005,0.005,0.01,0.014,0.005,0.01,0.067,0.01,0.005,0.014,0.01,0.014,0.005,0.005,0.01,0.01,0.005,0.01,0.005,0.005,0.005,0.005,0.024,0.005,0.01,0.005,0.01,0.01,0.024,0.014,0.005,0.01,0.019,0.014,0.01,0.01,0.005,0.014,0.01,0.005,0.005,0.005,0.014,0.005,0.01,0.005,0.01,0.005,0.01,0.014,0.01,0.01,0.01,0.014,0.01,0.005,0.01,0.01,0.005,0.01,0.005,0.005,0.01,0.005,0.019,0.005,0.005,0.005,0.01,0.029,0.01,0.01,0.014,0.019,0.01,0.043,0.01,0.014,0.014,0.01,0.014,0.005,0.005,0.01,0.014,0.005,0.019,0.005,0.005,0.01,0.01,0.005,0.024,0.005,0.01,0.005,0.005,0.005,0.01,0.005,0.01,0.005,0.005,0.014,0.014,0.01,0.014,0.005,0.01,0.01,0.014,0.01,0.01,0.01,0.01,0.014,0.01,0.01,0.014,0.014,0.014,0.024,0.01,0.014,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.014,0.005,0.01,0.01,0.014,0.01,0.01,0.005,0.01,0.014,0.01,0.01,0.01,0.01,0.014,0.014,0.014,0.014,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.014,0.01,0.01,0.01,0.01,0.01,0.014,0.01,0.014,0.01,0.01,0.01,0.01,0.01
0.015,0.019,0.005,0.01,0.062,0.01,0.005,0.005,0.019,0.01,0.01,0.01,0.01,0.014,0.014,0.005,0.019,0.019,0.005,0.024,0.005,0.024,0.01,0.005,0.019,0.057,0.01,0.005,0.01,0.005,0.019,0.005,0.005,0.005,0.048,0.005,0.005,0.014,0.005,0.014,0.005,0.014,0.01,0.005,0.005,0.01,0.005,0.005,0.005,0.005,0.033,0.019,0.019,0.01,0.005,0.01,0.029,0.01,0.005,0.005,0.024,0.01,0.005,0.01,0.005,0.01,0.005,0.005,0.014,0.005,0.014,0.014,0.005,0.005,0.014,0.005,0.014,0.014,0.014,0.01,0.005,0.014,0.005,0.019,0.01,0.005,0.01,0.005,0.005,0.005,0.014,0.014,0.019,0.014,0.005,0.01,0.01,0.033,0.01,0.024,0.019,0.014,0.01,0.033,0.01,0.024,0.024,0.01,0.014,0.005,0.005,0.01,0.024,0.01,0.029,0.005,0.01,0.019,0.014,0.01,0.024,0.01,0.01,0.005,0.01,0.014,0.014,0.005,0.005,0.005,0.01,0.024,0.014,0.024,0.014,0.005,0.014,0.014,0.014,0.014,0.014,0.01,0.019,0.014,0.01,0.019,0.019,0.01,0.019,0.024,0.019,0.019,0.024,0.019,0.01,0.01,0.014,0.014,0.01,0.01,0.014,0.005,0.01,0.014,0.014,0.014,0.01,0.01,0.014,0.014,0.01,0.019,0.014,0.01,0.014,0.024,0.024,0.019,0.014,0.014,0.01,0.01,0.014,0.01,0.01,0.014,0.01,0.029,0.014,0.01,0.014,0.01,0.014,0.019,0.024,0.01,0.014,0.014,0.01,0.014,0.019
0.02,0.019,0.014,0.019,0.053,0.014,0.01,0.01,0.029,0.019,0.005,0.019,0.005,0.024,0.01,0.005,0.019,0.014,0.005,0.033,0.005,0.024,0.005,0.019,0.01,0.043,0.014,0.005,0.005,0.043,0.019,0.005,0.005,0.005,0.043,0.005,0.01,0.014,0.01,0.014,0.019,0.01,0.01,0.01,0.01,0.014,0.014,0.014,0.005,0.005,0.038,0.014,0.019,0.005,0.01,0.01,0.024,0.024,0.01,0.01,0.029,0.01,0.005,0.005,0.005,0.01,0.01,0.005,0.019,0.014,0.005,0.01,0.005,0.014,0.019,0.005,0.014,0.014,0.033,0.014,0.01,0.005,0.01,0.024,0.005,0.01,0.024,0.01,0.014,0.014,0.01,0.014,0.029,0.014,0.019,0.014,0.01,0.029,0.01,0.019,0.024,0.014,0.014,0.019,0.01,0.029,0.024,0.019,0.01,0.01,0.01,0.014,0.033,0.01,0.038,0.005,0.014,0.019,0.024,0.01,0.033,0.029,0.01,0.01,0.01,0.014,0.019,0.014,0.01,0.014,0.019,0.033,0.014,0.038,0.014,0.005,0.01,0.01,0.019,0.01,0.01,0.01,0.014,0.019,0.01,0.024,0.033,0.01,0.024,0.019,0.019,0.024,0.024,0.014,0.01,0.01,0.014,0.01,0.01,0.014,0.014,0.014,0.01,0.019,0.014,0.01,0.01,0.019,0.014,0.014,0.01,0.014,0.01,0.01,0.014,0.024,0.014,0.014,0.01,0.01,0.01,0.01,0.019,0.01,0.01,0.014,0.01,0.029,0.014,0.01,0.019,0.01,0.01,0.014,0.029,0.01,0.01,0.014,0.01,0.014,0.019
0.025,0.019,0.024,0.029,0.038,0.019,0.014,0.014,0.048,0.019,0.01,0.029,0.005,0.029,0.01,0.005,0.014,0.019,0.005,0.033,0.005,0.033,0.019,0.038,0.019,0.038,0.014,0.005,0.01,0.038,0.014,0.019,0.019,0.014,0.033,0.01,0.01,0.024,0.024,0.014,0.01,0.01,0.019,0.024,0.014,0.014,0.01,0.019,0.005,0.005,0.048,0.014,0.019,0.014,0.019,0.019,0.038,0.024,0.01,0.014,0.043,0.014,0.005,0.01,0.005,0.019,0.029,0.005,0.019,0.024,0.01,0.005,0.014,0.005,0.01,0.005,0.01,0.033,0.043,0.01,0.014,0.005,0.014,0.029,0.019,0.014,0.029,0.014,0.005,0.024,0.024,0.014,0.048,0.014,0.014,0.01,0.014,0.038,0.024,0.029,0.038,0.024,0.014,0.014,0.014,0.038,0.024,0.024,0.014,0.014,0.014,0.019,0.062,0.014,0.048,0.01,0.014,0.024,0.033,0.005,0.038,0.033,0.019,0.014,0.014,0.014,0.033,0.014,0.014,0.01,0.024,0.057,0.029,0.038,0.024,0.01,0.014,0.01,0.033,0.01,0.01,0.019,0.019,0.024,0.014,0.029,0.033,0.019,0.029,0.019,0.019,0.038,0.019,0.014,0.014,0.019,0.014,0.014,0.019,0.019,0.019,0.019,0.014,0.014,0.019,0.014,0.01,0.029,0.024,0.029,0.014,0.014,0.01,0.014,0.024,0.024,0.019,0.024,0.024,0.014,0.019,0.01,0.024,0.014,0.014,0.019,0.014,0.029,0.019,0.01,0.014,0.014,0.01,0.019,0.033,0.014,0.014,0.014,0.014,0.014,0.019
0.03,0.029,0.019,0.024,0.033,0.014,0.014,0.014,0.053,0.024,0.01,0.024,0.01,0.029,0.019,0.005,0.024,0.014,0.005,0.048,0.005,0.038,0.024,0.048,0.024,0.029,0.014,0.005,0.019,0.033,0.014,0.014,0.029,0.01,0.019,0.014,0.014,0.029,0.024,0.029,0.01,0.024,0.024,0.019,0.01,0.01,0.01,0.024,0.005,0.005,0.057,0.029,0.029,0.024,0.019,0.024,0.053,0.019,0.01,0.005,0.043,0.014,0.005,0.01,0.005,0.01,0.038,0.01,0.029,0.024,0.014,0.014,0.019,0.005,0.024,0.005,0.019,0.029,0.048,0.019,0.014,0.014,0.01,0.043,0.01,0.01,0.029,0.01,0.01,0.024,0.038,0.029,0.048,0.019,0.019,0.01,0.024,0.053,0.048,0.033,0.048,0.024,0.014,0.01,0.019,0.053,0.033,0.029,0.019,0.005,0.01,0.014,0.086,0.024,0.053,0.01,0.019,0.033,0.038,0.014,0.043,0.038,0.024,0.019,0.014,0.014,0.038,0.014,0.01,0.014,0.029,0.081,0.038,0.048,0.024,0.01,0.024,0.01,0.038,0.01,0.019,0.019,0.029,0.033,0.014,0.033,0.038,0.014,0.033,0.024,0.029,0.043,0.024,0.024,0.019,0.019,0.024,0.019,0.024,0.019,0.024,0.024,0.024,0.024,0.019,0.019,0.014,0.033,0.024,0.033,0.019,0.019,0.019,0.019,0.029,0.029,0.024,0.033,0.043,0.019,0.019,0.014,0.024,0.014,0.014,0.029,0.024,0.038,0.029,0.014,0.024,0.019,0.014,0.024,0.043,0.014,0.024,0.024,0.01,0.019,0.029
0.035,0.029,0.024,0.043,0.024,0.019,0.024,0.024,0.057,0.033,0.005,0.019,0.01,0.043,0.024,0.01,0.029,0.01,0.01,0.062,0.005,0.043,0.029,0.072,0.024,0.019,0.01,0.01,0.019,0.038,0.014,0.014,0.029,0.01,0.014,0.01,0.019,0.024,0.019,0.033,0.014,0.029,0.024,0.024,0.01,0.014,0.019,0.038,0.005,0.005,0.057,0.024,0.024,0.029,0.019,0.019,0.038,0.024,0.005,0.01,0.043,0.014,0.005,0.005,0.005,0.01,0.053,0.005,0.043,0.019,0.014,0.01,0.019,0.014,0.029,0.005,0.014,0.033,0.067,0.024,0.01,0.014,0.014,0.057,0.01,0.01,0.038,0.019,0.019,0.024,0.048,0.033,0.057,0.029,0.043,0.024,0.019,0.062,0.053,0.033,0.062,0.014,0.019,0.005,0.014,0.067,0.033,0.029,0.019,0.014,0.014,0.014,0.115,0.033,0.072,0.014,0.024,0.038,0.038,0.014,0.053,0.053,0.019,0.019,0.019,0.024,0.038,0.014,0.005,0.014,0.033,0.096,0.033,0.057,0.024,0.01,0.019,0.01,0.043,0.014,0.019,0.014,0.033,0.033,0.014,0.033,0.038,0.019,0.029,0.029,0.029,0.043,0.033,0.024,0.019,0.019,0.029,0.019,0.019,0.014,0.024,0.038,0.019,0.029,0.019,0.019,0.014,0.043,0.024,0.029,0.014,0.024,0.014,0.019,0.029,0.033,0.019,0.038,0.053,0.014,0.019,0.01,0.033,0.01,0.014,0.029,0.029,0.033,0.033,0.014,0.033,0.019,0.005,0.019,0.057,0.014,0.024,0.019,0.014,0.019,0.033
0.04,0.029,0.033,0.053,0.014,0.029,0.019,0.019,0.067,0.043,0.01,0.033,0.005,0.043,0.019,0.005,0.033,0.014,0.005,0.077,0.005,0.048,0.043,0.096,0.033,0.019,0.019,0.01,0.014,0.038,0.01,0.019,0.033,0.014,0.014,0.005,0.01,0.038,0.029,0.038,0.019,0.024,0.038,0.043,0.019,0.024,0.01,0.048,0.005,0.005,0.062,0.024,0.029,0.033,0.029,0.033,0.024,0.033,0.014,0.014,0.053,0.029,0.005,0.014,0.005,0.024,0.067,0.005,0.038,0.038,0.024,0.01,0.024,0.014,0.024,0.01,0.01,0.048,0.081,0.024,0.014,0.019,0.024,0.057,0.019,0.024,0.053,0.029,0.019,0.038,0.053,0.033,0.072,0.024,0.057,0.019,0.029,0.072,0.072,0.033,0.077,0.019,0.024,0.01,0.019,0.062,0.038,0.043,0.024,0.019,0.014,0.024,0.129,0.033,0.077,0.014,0.024,0.033,0.048,0.01,0.053,0.062,0.029,0.024,0.024,0.019,0.043,0.029,0.01,0.014,0.038,0.115,0.029,0.062,0.033,0.01,0.019,0.014,0.048,0.01,0.014,0.019,0.033,0.038,0.019,0.029,0.043,0.029,0.033,0.038,0.029,0.048,0.038,0.019,0.019,0.029,0.033,0.019,0.024,0.019,0.029,0.053,0.024,0.024,0.024,0.019,0.014,0.057,0.033,0.038,0.014,0.014,0.019,0.033,0.033,0.033,0.019,0.043,0.053,0.014,0.024,0.01,0.033,0.014,0.019,0.029,0.038,0.033,0.033,0.014,0.033,0.024,0.005,0.019,0.057,0.024,0.024,0.019,0.024,0.019,0.029
0.045,0.038,0.029,0.048,0.005,0.029,0.014,0.014,0.077,0.038,0.014,0.033,0.019,0.043,0.019,0.005,0.038,0.014,0.014,0.091,0.005,0.057,0.062,0.12,0.043,0.014,0.019,0.014,0.024,0.038,0.01,0.024,0.043,0.019,0.01,0.014,0.01,0.057,0.024,0.048,0.005,0.024,0.048,0.048,0.019,0.019,0.014,0.048,0.005,0.005,0.081,0.033,0.038,0.038,0.029,0.043,0.029,0.029,0.019,0.014,0.053,0.029,0.01,0.005,0.005,0.029,0.067,0.01,0.033,0.038,0.033,0.024,0.048,0.01,0.033,0.01,0.019,0.043,0.091,0.024,0.024,0.029,0.019,0.067,0.024,0.029,0.057,0.029,0.019,0.033,0.072,0.043,0.077,0.029,0.072,0.019,0.043,0.086,0.105,0.033,0.1,0.024,0.019,0.014,0.029,0.067,0.053,0.048,0.033,0.014,0.01,0.029,0.158,0.048,0.081,0.014,0.024,0.048,0.048,0.01,0.053,0.057,0.033,0.024,0.024,0.033,0.062,0.024,0.01,0.019,0.033,0.139,0.038,0.067,0.043,0.014,0.024,0.024,0.053,0.01,0.019,0.024,0.038,0.043,0.019,0.029,0.033,0.033,0.048,0.048,0.038,0.057,0.048,0.024,0.029,0.029,0.043,0.024,0.024,0.024,0.033,0.057,0.033,0.024,0.033,0.029,0.019,0.057,0.038,0.048,0.019,0.019,0.029,0.048,0.043,0.048,0.029,0.057,0.067,0.019,0.024,0.014,0.038,0.019,0.024,0.038,0.053,0.043,0.038,0.019,0.038,0.024,0.014,0.024,0.072,0.024,0.033,0.024,0.019,0.024,0.038
